name,id,time,event
jussie_smollett@play@jamal_lyon,2,24,"[24.186046511627943, 11.11111111111111, 20.599999999999948, 0]"
jussie_smollett@play@jamal_lyon,2,25,"[14.41860465116281, 11.11111111111111, 12.999999999999973, 0]"
jussie_smollett@play@jamal_lyon,2,26,"[2.0930232558139537, 0, 2.333333333333334, 0]"
jussie_smollett@play@jamal_lyon,2,27,"[2.3255813953488373, 0, 1.7999999999999998, 0]"
jussie_smollett@play@jamal_lyon,2,28,"[2.0930232558139537, 0, 4.3333333333333375, 0]"
jussie_smollett@play@jamal_lyon,2,29,"[0.23255813953488372, 0, 0.7999999999999999, 0]"
jussie_smollett@play@jamal_lyon,2,30,"[0.46511627906976744, 0, 0.5333333333333333, 0]"
jussie_smollett@play@jamal_lyon,2,31,"[0.46511627906976744, 0, 0.4666666666666666, 0]"
jussie_smollett@play@jamal_lyon,2,32,"[0, 0, 1.2, 0]"
jussie_smollett@play@jamal_lyon,2,33,"[0, 0, 0.13333333333333333, 0]"
jussie_smollett@play@jamal_lyon,2,34,"[0, 0, 0.2, 0]"
jussie_smollett@play@jamal_lyon,2,35,"[0, 0, 0.2, 0]"
jussie_smollett@play@jamal_lyon,2,36,"[0.23255813953488372, 0, 0.06666666666666667, 0]"
jussie_smollett@play@jamal_lyon,2,37,"[0.23255813953488372, 0, 0.39999999999999997, 0]"
jussie_smollett@play@jamal_lyon,2,38,"[0, 0, 0.26666666666666666, 0]"
jussie_smollett@play@jamal_lyon,2,39,"[1.627906976744186, 11.11111111111111, 5.466666666666667, 0]"
jussie_smollett@play@jamal_lyon,2,40,"[0.46511627906976744, 0, 1.9999999999999998, 0]"
jussie_smollett@play@jamal_lyon,2,41,"[0.23255813953488372, 0, 0.8666666666666666, 0]"
jussie_smollett@play@jamal_lyon,2,42,"[0, 0, 0.7999999999999999, 0]"
jussie_smollett@play@jamal_lyon,2,43,"[1.3953488372093024, 0, 3.1333333333333364, 0]"
jussie_smollett@play@jamal_lyon,2,44,"[0, 0, 1.2666666666666666, 0]"
jussie_smollett@play@jamal_lyon,2,45,"[1.1627906976744187, 0, 3.933333333333339, 0]"
detectives@be currently_work to gather@video,3,2,"[1.8604651162790697, 0, 0.13333333333333333, 0]"
detectives@be currently_work to gather@video,3,3,"[1.627906976744186, 11.11111111111111, 1.0666666666666667, 0]"
detectives@be currently_work to gather@video,3,4,"[0.6976744186046512, 0, 0.9333333333333332, 0]"
detectives@be currently_work to gather@video,3,5,"[0, 0, 0.26666666666666666, 0]"
detectives@be currently_work to gather@video,3,6,"[0, 0, 0.06666666666666667, 0]"
detectives@be currently_work to gather@video,3,7,"[0, 11.11111111111111, 0.26666666666666666, 0]"
detectives@be currently_work to gather@video,3,8,"[0, 0, 0.13333333333333333, 0]"
detectives@be currently_work to gather@video,3,11,"[0, 0, 0.06666666666666667, 0]"
detectives@be currently_work to gather@video,3,15,"[0, 0, 0.06666666666666667, 0]"
detectives@be currently_work to gather@video,3,16,"[0, 0, 0.06666666666666667, 0]"
detectives@be currently_work to gather@video,3,17,"[0.46511627906976744, 0, 0.39999999999999997, 0]"
detectives@be currently_work to gather@video,3,18,"[0.6976744186046512, 0, 0.6666666666666666, 0]"
detectives@be currently_work to gather@video,3,19,"[0, 0, 0.39999999999999997, 0]"
detectives@be currently_work to gather@video,3,20,"[0, 11.11111111111111, 0.26666666666666666, 0]"
detectives@be currently_work to gather@video,3,21,"[0.6976744186046512, 0, 0.7999999999999999, 0]"
detectives@be currently_work to gather@video,3,22,"[0.46511627906976744, 0, 0.39999999999999997, 0]"
detectives@be currently_work to gather@video,3,23,"[0.46511627906976744, 0, 0.9333333333333332, 0]"
detectives@be currently_work to gather@video,3,24,"[0.46511627906976744, 11.11111111111111, 1.7999999999999998, 0]"
detectives@be currently_work to gather@video,3,25,"[1.3953488372093024, 0, 0.3333333333333333, 0]"
detectives@be currently_work to gather@video,3,26,"[0.6976744186046512, 0, 0.2, 0]"
detectives@be currently_work to gather@video,3,27,"[0.23255813953488372, 0, 0, 0]"
detectives@be currently_work to gather@video,3,28,"[0, 0, 0.06666666666666667, 0]"
detectives@be currently_work to gather@video,3,31,"[0, 0, 0.13333333333333333, 0]"
detectives@be currently_work to gather@video,3,32,"[0, 0, 0.13333333333333333, 0]"
detectives@be currently_work to gather@video,3,35,"[0, 0, 0.06666666666666667, 0]"
detectives@be currently_work to gather@video,3,36,"[0, 0, 0.06666666666666667, 0]"
detectives@be currently_work to gather@video,3,37,"[0.23255813953488372, 0, 0.06666666666666667, 0]"
detectives@be currently_work to gather@video,3,39,"[0, 0, 0.3333333333333333, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,2,"[5.116279069767444, 0, 2.333333333333334, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,3,"[5.581395348837212, 0, 3.333333333333337, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,4,"[4.418604651162791, 0, 2.866666666666669, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,5,"[0.6976744186046512, 0, 0.39999999999999997, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,6,"[2.0930232558139537, 0, 0.9333333333333332, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,7,"[0.23255813953488372, 11.11111111111111, 0.26666666666666666, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,8,"[1.1627906976744187, 0, 0.7333333333333333, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,9,"[0.46511627906976744, 0, 0.2, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,10,"[0.46511627906976744, 0, 0.3333333333333333, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,13,"[0, 0, 0.06666666666666667, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,14,"[0.46511627906976744, 0, 0.26666666666666666, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,15,"[1.1627906976744187, 0, 0.9333333333333332, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,16,"[2.3255813953488373, 0, 1.5333333333333332, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,17,"[3.7209302325581395, 0, 2.733333333333335, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,18,"[3.953488372093023, 0, 4.133333333333338, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,19,"[0.6976744186046512, 0, 2.0666666666666664, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,20,"[5.581395348837212, 0, 5.2666666666666675, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,21,"[4.418604651162791, 0, 6.733333333333329, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,22,"[6.744186046511633, 0, 4.733333333333336, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,23,"[5.348837209302328, 0, 8.266666666666657, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,24,"[23.95348837209306, 0, 20.666666666666615, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,25,"[14.651162790697693, 0, 13.06666666666664, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,26,"[2.3255813953488373, 0, 2.333333333333334, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,27,"[2.3255813953488373, 0, 1.7999999999999998, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,28,"[2.0930232558139537, 0, 4.3333333333333375, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,29,"[0.23255813953488372, 0, 0.7999999999999999, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,30,"[0.46511627906976744, 0, 0.6, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,31,"[0.46511627906976744, 0, 0.4666666666666666, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,32,"[0, 0, 1.2, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,33,"[0, 0, 0.13333333333333333, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,34,"[0, 0, 0.2, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,35,"[0, 0, 0.2, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,36,"[0.23255813953488372, 0, 0.06666666666666667, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,37,"[0.23255813953488372, 0, 0.39999999999999997, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,38,"[0, 0, 0.26666666666666666, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,39,"[1.627906976744186, 0, 5.533333333333333, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,40,"[0.46511627906976744, 0, 1.9999999999999998, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,41,"[0.23255813953488372, 0, 0.8666666666666666, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,42,"[0, 0, 0.7999999999999999, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,43,"[1.3953488372093024, 0, 3.1333333333333364, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,44,"[0, 0, 1.2666666666666666, 0]"
jussie_smollett@have be an important_member@lgbtq_people,4,45,"[1.1627906976744187, 0, 3.866666666666672, 0]"
racist f@do@things,5,2,"[0.23255813953488372, 0, 0, 0]"
racist f@do@things,5,18,"[0, 11.11111111111111, 0, 0]"
racist f@do@things,5,19,"[0, 11.11111111111111, 0, 0]"
racist f@do@things,5,20,"[0.23255813953488372, 0, 0, 0]"
racist f@do@things,5,21,"[0, 11.11111111111111, 0, 0]"
racist f@do@things,5,22,"[0, 0, 0.06666666666666667, 0]"
racist f@do@things,5,23,"[0, 0, 0.2, 0]"
racist f@do@things,5,24,"[0, 0, 0.06666666666666667, 0]"
racist f@do@things,5,25,"[0, 0, 0.13333333333333333, 0]"
racist f@do@things,5,28,"[0.23255813953488372, 0, 0, 0]"
racist f@do@things,5,30,"[0, 0, 0.06666666666666667, 0]"
racist f@do@things,5,31,"[0, 0, 0.06666666666666667, 0]"
racist f@do@things,5,32,"[0.46511627906976744, 0, 0, 0]"
racist f@do@things,5,38,"[0, 0, 0.06666666666666667, 0]"
racist f@do@things,5,43,"[0, 0, 0.06666666666666667, 0]"
entire studio@will be remove from@stands united,6,18,"[0, 11.11111111111111, 0, 0]"
entire studio@will be remove from@stands united,6,21,"[0, 11.11111111111111, 0, 0]"
hands@pour@unknown_chemical,7,2,"[0, 0, 0.39999999999999997, 0]"
hands@pour@unknown_chemical,7,3,"[0, 11.11111111111111, 0.39999999999999997, 0]"
hands@pour@unknown_chemical,7,4,"[0.23255813953488372, 0, 0.3333333333333333, 0]"
hands@pour@unknown_chemical,7,5,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,6,"[0, 0, 0.2, 0]"
hands@pour@unknown_chemical,7,7,"[0, 11.11111111111111, 0, 0]"
hands@pour@unknown_chemical,7,8,"[0, 0, 0.2, 0]"
hands@pour@unknown_chemical,7,10,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,14,"[0, 0, 0.13333333333333333, 0]"
hands@pour@unknown_chemical,7,15,"[0, 0, 0.2, 0]"
hands@pour@unknown_chemical,7,16,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,17,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,18,"[0, 0, 0.3333333333333333, 0]"
hands@pour@unknown_chemical,7,19,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,20,"[0, 0, 0.2, 0]"
hands@pour@unknown_chemical,7,21,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,22,"[0, 0, 0.13333333333333333, 0]"
hands@pour@unknown_chemical,7,23,"[0, 0, 0.26666666666666666, 0]"
hands@pour@unknown_chemical,7,24,"[0.23255813953488372, 0, 0.3333333333333333, 0]"
hands@pour@unknown_chemical,7,25,"[0, 0, 0.13333333333333333, 0]"
hands@pour@unknown_chemical,7,37,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,39,"[0, 0, 0.13333333333333333, 0]"
hands@pour@unknown_chemical,7,40,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,42,"[0, 0, 0.06666666666666667, 0]"
hands@pour@unknown_chemical,7,43,"[0, 0, 0.06666666666666667, 0]"
offenders@flee@scene,8,2,"[0.23255813953488372, 0, 0, 0]"
offenders@flee@scene,8,3,"[0, 0, 0.06666666666666667, 0]"
offenders@flee@scene,8,7,"[0, 11.11111111111111, 0, 0]"
offenders@flee@scene,8,16,"[0, 0, 0.06666666666666667, 0]"
offenders@flee@scene,8,18,"[0, 0, 0.2, 0]"
offenders@flee@scene,8,19,"[0, 0, 0.13333333333333333, 0]"
offenders@flee@scene,8,22,"[0.23255813953488372, 0, 0, 0]"
offenders@flee@scene,8,25,"[0.23255813953488372, 0, 0.13333333333333333, 0]"
offenders@flee@scene,8,39,"[0, 0, 0.13333333333333333, 0]"
jussie_smollett@be in@good_condition,9,2,"[4.88372093023256, 0, 2.266666666666667, 0]"
jussie_smollett@be in@good_condition,9,3,"[5.116279069767444, 0, 3.333333333333337, 0]"
jussie_smollett@be in@good_condition,9,4,"[4.418604651162791, 0, 2.866666666666669, 0]"
jussie_smollett@be in@good_condition,9,5,"[0.6976744186046512, 0, 0.39999999999999997, 0]"
jussie_smollett@be in@good_condition,9,6,"[2.0930232558139537, 0, 0.9333333333333332, 0]"
jussie_smollett@be in@good_condition,9,7,"[0.23255813953488372, 0, 0.3333333333333333, 0]"
jussie_smollett@be in@good_condition,9,8,"[1.1627906976744187, 0, 0.7333333333333333, 0]"
jussie_smollett@be in@good_condition,9,9,"[0.46511627906976744, 0, 0.2, 0]"
jussie_smollett@be in@good_condition,9,10,"[0.46511627906976744, 0, 0.3333333333333333, 0]"
jussie_smollett@be in@good_condition,9,14,"[0.46511627906976744, 0, 0.26666666666666666, 0]"
jussie_smollett@be in@good_condition,9,15,"[1.1627906976744187, 0, 0.9333333333333332, 0]"
jussie_smollett@be in@good_condition,9,16,"[2.3255813953488373, 0, 1.5333333333333332, 0]"
jussie_smollett@be in@good_condition,9,17,"[3.7209302325581395, 0, 2.733333333333335, 0]"
jussie_smollett@be in@good_condition,9,18,"[3.953488372093023, 0, 4.133333333333338, 0]"
jussie_smollett@be in@good_condition,9,19,"[0.6976744186046512, 0, 2.0666666666666664, 0]"
jussie_smollett@be in@good_condition,9,20,"[5.581395348837212, 0, 5.2666666666666675, 0]"
jussie_smollett@be in@good_condition,9,21,"[4.418604651162791, 0, 6.733333333333329, 0]"
jussie_smollett@be in@good_condition,9,22,"[6.511627906976749, 0, 4.733333333333336, 0]"
jussie_smollett@be in@good_condition,9,23,"[5.348837209302328, 0, 8.266666666666657, 0]"
jussie_smollett@be in@good_condition,9,24,"[23.720930232558175, 0, 20.599999999999948, 0]"
jussie_smollett@be in@good_condition,9,25,"[14.41860465116281, 0, 12.86666666666664, 0]"
jussie_smollett@be in@good_condition,9,26,"[2.0930232558139537, 0, 2.266666666666667, 0]"
jussie_smollett@be in@good_condition,9,27,"[2.3255813953488373, 0, 1.7999999999999998, 0]"
jussie_smollett@be in@good_condition,9,28,"[2.0930232558139537, 0, 4.3333333333333375, 0]"
jussie_smollett@be in@good_condition,9,29,"[0.23255813953488372, 0, 0.7999999999999999, 0]"
jussie_smollett@be in@good_condition,9,30,"[0.46511627906976744, 0, 0.5333333333333333, 0]"
jussie_smollett@be in@good_condition,9,31,"[0.46511627906976744, 0, 0.4666666666666666, 0]"
jussie_smollett@be in@good_condition,9,32,"[0, 0, 1.2, 0]"
jussie_smollett@be in@good_condition,9,33,"[0, 0, 0.13333333333333333, 0]"
jussie_smollett@be in@good_condition,9,34,"[0, 0, 0.2, 0]"
jussie_smollett@be in@good_condition,9,35,"[0, 0, 0.2, 0]"
jussie_smollett@be in@good_condition,9,36,"[0.23255813953488372, 0, 0.06666666666666667, 0]"
jussie_smollett@be in@good_condition,9,37,"[0.23255813953488372, 0, 0.39999999999999997, 0]"
jussie_smollett@be in@good_condition,9,38,"[0, 0, 0.26666666666666666, 0]"
jussie_smollett@be in@good_condition,9,39,"[1.627906976744186, 0, 5.533333333333333, 0]"
jussie_smollett@be in@good_condition,9,40,"[0.46511627906976744, 0, 1.9999999999999998, 0]"
jussie_smollett@be in@good_condition,9,41,"[0.23255813953488372, 0, 0.8666666666666666, 0]"
jussie_smollett@be in@good_condition,9,42,"[0, 0, 0.7999999999999999, 0]"
jussie_smollett@be in@good_condition,9,43,"[1.3953488372093024, 0, 3.1333333333333364, 0]"
jussie_smollett@be in@good_condition,9,44,"[0, 0, 1.2666666666666666, 0]"
jussie_smollett@be in@good_condition,9,45,"[1.1627906976744187, 0, 3.866666666666672, 0]"
police@be investigate@hate_crime,10,2,"[1.1627906976744187, 0, 0.6666666666666666, 0]"
police@be investigate@hate_crime,10,3,"[2.558139534883721, 11.11111111111111, 2.6666666666666683, 16.666666666666668]"
police@be investigate@hate_crime,10,4,"[2.3255813953488373, 11.11111111111111, 1.8666666666666665, 0]"
police@be investigate@hate_crime,10,5,"[0, 0, 0.26666666666666666, 0]"
police@be investigate@hate_crime,10,6,"[0, 11.11111111111111, 0.26666666666666666, 0]"
police@be investigate@hate_crime,10,7,"[0, 11.11111111111111, 0.13333333333333333, 0]"
police@be investigate@hate_crime,10,8,"[0.46511627906976744, 11.11111111111111, 0.39999999999999997, 0]"
police@be investigate@hate_crime,10,9,"[0, 0, 0.06666666666666667, 0]"
police@be investigate@hate_crime,10,10,"[0, 11.11111111111111, 0, 0]"
police@be investigate@hate_crime,10,11,"[0, 0, 0.06666666666666667, 0]"
police@be investigate@hate_crime,10,14,"[0.23255813953488372, 11.11111111111111, 0.13333333333333333, 0]"
police@be investigate@hate_crime,10,15,"[0.6976744186046512, 0, 0.6, 0]"
police@be investigate@hate_crime,10,16,"[0, 11.11111111111111, 0.5333333333333333, 0]"
police@be investigate@hate_crime,10,17,"[0.6976744186046512, 0, 1.2, 0]"
police@be investigate@hate_crime,10,18,"[2.558139534883721, 0, 2.6000000000000014, 0]"
police@be investigate@hate_crime,10,19,"[0.46511627906976744, 0, 1.7333333333333332, 0]"
police@be investigate@hate_crime,10,20,"[1.627906976744186, 0, 2.800000000000002, 0]"
police@be investigate@hate_crime,10,21,"[1.8604651162790697, 0, 2.333333333333334, 0]"
police@be investigate@hate_crime,10,22,"[1.627906976744186, 0, 2.6000000000000014, 0]"
police@be investigate@hate_crime,10,23,"[1.3953488372093024, 0, 4.066666666666672, 0]"
police@be investigate@hate_crime,10,24,"[4.418604651162791, 0, 7.1333333333333275, 16.666666666666668]"
police@be investigate@hate_crime,10,25,"[3.255813953488372, 0, 3.26666666666667, 0]"
police@be investigate@hate_crime,10,26,"[1.3953488372093024, 0, 0.9999999999999999, 0]"
police@be investigate@hate_crime,10,27,"[0.23255813953488372, 0, 0.6, 0]"
police@be investigate@hate_crime,10,28,"[0.46511627906976744, 0, 0.8666666666666666, 16.666666666666668]"
police@be investigate@hate_crime,10,29,"[0.23255813953488372, 0, 0.13333333333333333, 0]"
police@be investigate@hate_crime,10,30,"[0.46511627906976744, 0, 0.6, 0]"
police@be investigate@hate_crime,10,31,"[0.23255813953488372, 0, 0.2, 0]"
police@be investigate@hate_crime,10,32,"[0.23255813953488372, 0, 0.5333333333333333, 0]"
police@be investigate@hate_crime,10,34,"[0, 0, 0.06666666666666667, 0]"
police@be investigate@hate_crime,10,35,"[0.23255813953488372, 0, 0.39999999999999997, 0]"
police@be investigate@hate_crime,10,37,"[0, 0, 0.13333333333333333, 0]"
police@be investigate@hate_crime,10,38,"[0, 0, 0.06666666666666667, 0]"
police@be investigate@hate_crime,10,39,"[0, 0, 1.7999999999999998, 0]"
police@be investigate@hate_crime,10,40,"[0.46511627906976744, 0, 0.39999999999999997, 0]"
police@be investigate@hate_crime,10,41,"[0, 0, 0.2, 0]"
police@be investigate@hate_crime,10,42,"[0, 0, 0.2, 0]"
police@be investigate@hate_crime,10,43,"[0.23255813953488372, 0, 0.7333333333333333, 16.666666666666668]"
police@be investigate@hate_crime,10,44,"[0, 0, 0.2, 0]"
police@be investigate@hate_crime,10,45,"[0.23255813953488372, 0, 0.6, 0]"
glaad@reach out to@fox jussie s team today,11,7,"[0, 11.11111111111111, 0, 0]"
chicago_police@say@statement,12,2,"[1.3953488372093024, 0, 0.4666666666666666, 0]"
chicago_police@say@statement,12,3,"[1.627906976744186, 11.11111111111111, 0.9999999999999999, 16.666666666666668]"
chicago_police@say@statement,12,4,"[1.1627906976744187, 11.11111111111111, 0.6666666666666666, 0]"
chicago_police@say@statement,12,5,"[0, 0, 0.2, 0]"
chicago_police@say@statement,12,6,"[0, 0, 0.26666666666666666, 0]"
chicago_police@say@statement,12,7,"[0, 0, 0.13333333333333333, 0]"
chicago_police@say@statement,12,8,"[0.23255813953488372, 0, 0.13333333333333333, 0]"
chicago_police@say@statement,12,11,"[0, 0, 0.06666666666666667, 0]"
chicago_police@say@statement,12,14,"[0.23255813953488372, 0, 0.13333333333333333, 0]"
chicago_police@say@statement,12,15,"[0.46511627906976744, 0, 0.26666666666666666, 0]"
chicago_police@say@statement,12,16,"[0.23255813953488372, 0, 0.3333333333333333, 0]"
chicago_police@say@statement,12,17,"[1.3953488372093024, 0, 1.2, 0]"
chicago_police@say@statement,12,18,"[1.627906976744186, 0, 1.2666666666666666, 0]"
chicago_police@say@statement,12,19,"[0.23255813953488372, 0, 0.8666666666666666, 0]"
chicago_police@say@statement,12,20,"[1.8604651162790697, 11.11111111111111, 1.9999999999999998, 16.666666666666668]"
chicago_police@say@statement,12,21,"[0, 0, 2.4666666666666677, 0]"
chicago_police@say@statement,12,22,"[0.9302325581395349, 0, 1.7999999999999998, 0]"
