name,id,time,event
many@saw@soleimani,3,26,"[0, 0, 0.2, 0]"
many@saw@soleimani,3,27,"[0, 0, 0.1, 0]"
many@saw@soleimani,3,28,"[0, 0, 0.1, 0]"
many@saw@soleimani,3,29,"[0, 0, 0.1, 0]"
iraq s government@have travel to@sunday,4,5,"[1.1750881316098707, 0, 0, 0]"
iraq s government@have travel to@sunday,4,7,"[2.3501762632197414, 0, 0.1, 0]"
iraq s government@have travel to@sunday,4,8,"[0.5875440658049353, 0, 0.6, 0]"
iraq s government@have travel to@sunday,4,9,"[0, 0, 0.8999999999999999, 0]"
iraq s government@have travel to@sunday,4,10,"[0.5875440658049353, 0, 0.2, 0]"
iraq s government@have travel to@sunday,4,11,"[1.1750881316098707, 0, 1.3, 0]"
iraq s government@have travel to@sunday,4,12,"[2.3501762632197414, 0, 1.4000000000000001, 0]"
iraq s government@have travel to@sunday,4,13,"[0, 0, 0.6, 0]"
iraq s government@have travel to@sunday,4,14,"[0, 0, 0.4, 0]"
iraq s government@have travel to@sunday,4,15,"[0, 0, 0.1, 0]"
iraq s government@have travel to@sunday,4,18,"[0.5875440658049353, 0, 0.4, 0]"
iraq s government@have travel to@sunday,4,19,"[0, 0, 0.1, 0]"
iraq s government@have travel to@sunday,4,20,"[0, 0, 0.1, 0]"
iraq s government@have travel to@sunday,4,24,"[0, 0, 0.1, 0]"
iraq s government@have travel to@sunday,4,26,"[0, 0, 0.1, 0]"
iraq s government@have travel to@sunday,4,27,"[1.1750881316098707, 0, 0, 0]"
soleimani@be take course in@iranian forces,5,5,"[0, 0, 0.2, 0]"
soleimani@be take course in@iranian forces,5,6,"[0, 0, 0.6, 0]"
soleimani@be take course in@iranian forces,5,7,"[8.225616921269093, 0, 3.600000000000002, 13.333333333333334]"
soleimani@be take course in@iranian forces,5,8,"[1.1750881316098707, 0, 5.099999999999998, 13.333333333333334]"
soleimani@be take course in@iranian forces,5,9,"[1.1750881316098707, 0, 4.699999999999999, 6.666666666666667]"
soleimani@be take course in@iranian forces,5,10,"[1.1750881316098707, 0, 2.400000000000001, 0]"
soleimani@be take course in@iranian forces,5,11,"[1.762632197414806, 0, 4.200000000000001, 6.666666666666667]"
soleimani@be take course in@iranian forces,5,12,"[1.1750881316098707, 0, 3.600000000000002, 0]"
soleimani@be take course in@iranian forces,5,13,"[2.3501762632197414, 0, 2.700000000000001, 0]"
soleimani@be take course in@iranian forces,5,14,"[0, 0, 2.1000000000000005, 0]"
soleimani@be take course in@iranian forces,5,15,"[0, 0, 0.30000000000000004, 0]"
soleimani@be take course in@iranian forces,5,16,"[1.1750881316098707, 0, 0.6, 0]"
soleimani@be take course in@iranian forces,5,17,"[0, 0, 0.7999999999999999, 0]"
soleimani@be take course in@iranian forces,5,18,"[0, 0, 0.1, 0]"
soleimani@be take course in@iranian forces,5,19,"[0, 0, 0.2, 0]"
soleimani@be take course in@iranian forces,5,20,"[0, 0, 0.30000000000000004, 0]"
soleimani@be take course in@iranian forces,5,26,"[0, 0, 0.5, 0]"
soleimani@be take course in@iranian forces,5,28,"[0, 0, 0.1, 0]"
soleimani@be take course in@iranian forces,5,29,"[0, 0, 0.1, 0]"
government@have invite@dawn,6,5,"[0.5875440658049353, 0, 0, 0]"
government@have invite@dawn,6,6,"[0.5875440658049353, 0, 0.1, 0]"
government@have invite@dawn,6,7,"[4.700352526439482, 0, 0.6, 0]"
government@have invite@dawn,6,8,"[2.3501762632197414, 0, 2.600000000000001, 0]"
government@have invite@dawn,6,9,"[1.1750881316098707, 0, 3.1000000000000014, 0]"
government@have invite@dawn,6,10,"[2.9377203290246765, 0, 3.900000000000002, 0]"
government@have invite@dawn,6,11,"[1.762632197414806, 0, 1.4000000000000001, 0]"
government@have invite@dawn,6,12,"[2.3501762632197414, 0, 1.6000000000000003, 0]"
government@have invite@dawn,6,13,"[0, 0, 1.4000000000000001, 0]"
government@have invite@dawn,6,14,"[0, 0, 0.7999999999999999, 0]"
government@have invite@dawn,6,15,"[0.5875440658049353, 0, 0.8999999999999999, 0]"
government@have invite@dawn,6,16,"[1.762632197414806, 0, 0.7, 0]"
government@have invite@dawn,6,17,"[0, 0, 0.1, 0]"
government@have invite@dawn,6,18,"[0, 0, 0.6, 0]"
government@have invite@dawn,6,20,"[0, 0, 0.6, 0]"
government@have invite@dawn,6,21,"[2.3501762632197414, 0, 0.4, 0]"
government@have invite@dawn,6,22,"[0.5875440658049353, 0, 0.2, 0]"
government@have invite@dawn,6,23,"[0, 0, 0.30000000000000004, 0]"
government@have invite@dawn,6,24,"[0.5875440658049353, 0, 0.30000000000000004, 0]"
government@have invite@dawn,6,25,"[0, 0, 0.1, 0]"
government@have invite@dawn,6,26,"[0, 0, 0.4, 0]"
government@have invite@dawn,6,27,"[0, 0, 0.30000000000000004, 0]"
government@have invite@dawn,6,28,"[0, 0, 0.1, 0]"
government@have invite@dawn,6,30,"[0, 0, 0.1, 0]"
friday@be among@iran backed iraqi militia,7,7,"[0, 0, 0.2, 0]"
friday@be among@iran backed iraqi militia,7,8,"[0.5875440658049353, 0, 0.2, 0]"
friday@be among@iran backed iraqi militia,7,9,"[2.3501762632197414, 0, 3.0000000000000013, 0]"
friday@be among@iran backed iraqi militia,7,10,"[0.5875440658049353, 0, 2.1000000000000005, 0]"
friday@be among@iran backed iraqi militia,7,11,"[0, 0, 0.4, 0]"
friday@be among@iran backed iraqi militia,7,12,"[1.1750881316098707, 0, 0.4, 0]"
friday@be among@iran backed iraqi militia,7,13,"[0.5875440658049353, 0, 0.1, 0]"
friday@be among@iran backed iraqi militia,7,14,"[0, 0, 0.30000000000000004, 0]"
friday@be among@iran backed iraqi militia,7,16,"[1.1750881316098707, 0, 0.9999999999999999, 0]"
friday@be among@iran backed iraqi militia,7,17,"[0, 0, 0.2, 0]"
friday@be among@iran backed iraqi militia,7,18,"[0, 0, 0.6, 0]"
friday@be among@iran backed iraqi militia,7,21,"[0, 0, 0.1, 0]"
friday@be among@iran backed iraqi militia,7,22,"[0, 0, 0.1, 0]"
iranian forces@say@test,8,6,"[0, 0, 0.2, 0]"
iranian forces@say@test,8,7,"[4.700352526439482, 0, 1.6000000000000003, 0]"
iranian forces@say@test,8,8,"[0.5875440658049353, 0, 2.1000000000000005, 0]"
iranian forces@say@test,8,9,"[1.1750881316098707, 0, 1.8000000000000005, 0]"
iranian forces@say@test,8,10,"[0, 0, 1.0999999999999999, 0]"
iranian forces@say@test,8,11,"[0, 0, 1.5000000000000002, 0]"
iranian forces@say@test,8,12,"[1.1750881316098707, 0, 1.6000000000000003, 0]"
iranian forces@say@test,8,13,"[1.1750881316098707, 0, 1.5000000000000002, 0]"
iranian forces@say@test,8,14,"[0, 0, 1.6000000000000003, 0]"
iranian forces@say@test,8,15,"[0, 0, 0.30000000000000004, 0]"
iranian forces@say@test,8,16,"[0, 0, 0.1, 0]"
iranian forces@say@test,8,17,"[0, 0, 0.4, 0]"
iranian forces@say@test,8,18,"[0, 0, 0.1, 0]"
iranian forces@say@test,8,19,"[0, 0, 0.1, 0]"
iranian forces@say@test,8,20,"[0, 0, 0.2, 0]"
iranian forces@say@test,8,26,"[0, 0, 0.30000000000000004, 0]"
soleimani@be bear in@officials,9,5,"[0, 0, 0.30000000000000004, 0]"
soleimani@be bear in@officials,9,6,"[0, 0, 0.4, 6.666666666666667]"
soleimani@be bear in@officials,9,7,"[11.163337250293774, 0, 4.200000000000001, 6.666666666666667]"
soleimani@be bear in@officials,9,8,"[7.050528789659222, 0, 7.099999999999991, 0]"
soleimani@be bear in@officials,9,9,"[0.5875440658049353, 0, 7.29999999999999, 0]"
soleimani@be bear in@officials,9,10,"[2.3501762632197414, 0, 4.799999999999999, 0]"
soleimani@be bear in@officials,9,11,"[1.762632197414806, 0, 4.200000000000001, 13.333333333333334]"
soleimani@be bear in@officials,9,12,"[0, 0, 3.900000000000002, 0]"
soleimani@be bear in@officials,9,13,"[1.1750881316098707, 0, 2.2000000000000006, 0]"
soleimani@be bear in@officials,9,14,"[0.5875440658049353, 0, 1.8000000000000005, 0]"
soleimani@be bear in@officials,9,15,"[0.5875440658049353, 0, 0.7999999999999999, 0]"
soleimani@be bear in@officials,9,16,"[1.762632197414806, 0, 0.7999999999999999, 0]"
soleimani@be bear in@officials,9,17,"[0.5875440658049353, 0, 0.6, 0]"
soleimani@be bear in@officials,9,18,"[0, 0, 0.6, 0]"
soleimani@be bear in@officials,9,19,"[0, 0, 0.1, 0]"
soleimani@be bear in@officials,9,20,"[0.5875440658049353, 0, 0.7, 0]"
soleimani@be bear in@officials,9,22,"[0, 0, 0.6, 0]"
soleimani@be bear in@officials,9,26,"[0, 0, 0.5, 0]"
soleimani@be bear in@officials,9,27,"[0, 0, 0.1, 0]"
soleimani@be bear in@officials,9,28,"[0, 0, 0.1, 0]"
soleimani@be bear in@officials,9,29,"[0, 0, 0.30000000000000004, 0]"
soleimani@be bear in@officials,9,30,"[0.5875440658049353, 0, 0.2, 0]"
us@be await@clarification,10,6,"[0, 0, 0.2, 0]"
us@be await@clarification,10,7,"[3.5252643948296116, 0, 1.0999999999999999, 0]"
us@be await@clarification,10,8,"[0.5875440658049353, 0, 2.1000000000000005, 0]"
us@be await@clarification,10,9,"[1.762632197414806, 0, 2.400000000000001, 0]"
us@be await@clarification,10,10,"[0, 0, 1.5000000000000002, 0]"
us@be await@clarification,10,11,"[0.5875440658049353, 0, 0.8999999999999999, 0]"
us@be await@clarification,10,12,"[0, 0, 0.7, 0]"
us@be await@clarification,10,13,"[1.1750881316098707, 0, 1.2, 0]"
us@be await@clarification,10,14,"[0.5875440658049353, 0, 0.8999999999999999, 0]"
us@be await@clarification,10,16,"[0, 0, 0.1, 0]"
us@be await@clarification,10,17,"[0, 0, 0.4, 0]"
us@be await@clarification,10,18,"[0, 0, 0.30000000000000004, 0]"
us@be await@clarification,10,20,"[0, 0, 0.1, 0]"
us@be await@clarification,10,29,"[0.5875440658049353, 0, 0, 0]"
army@have invite@us,11,6,"[0, 0, 0.2, 0]"
army@have invite@us,11,7,"[3.5252643948296116, 0, 1.0999999999999999, 0]"
army@have invite@us,11,8,"[0.5875440658049353, 0, 2.0000000000000004, 0]"
army@have invite@us,11,9,"[1.762632197414806, 0, 2.600000000000001, 0]"
army@have invite@us,11,10,"[0, 0, 1.5000000000000002, 0]"
army@have invite@us,11,11,"[0.5875440658049353, 0, 0.8999999999999999, 0]"
army@have invite@us,11,12,"[0, 0, 0.7, 0]"
army@have invite@us,11,13,"[1.1750881316098707, 0, 1.2, 0]"
army@have invite@us,11,14,"[0.5875440658049353, 0, 0.8999999999999999, 0]"
army@have invite@us,11,16,"[0, 0, 0.1, 0]"
army@have invite@us,11,17,"[0, 0, 0.4, 0]"
army@have invite@us,11,18,"[0, 0, 0.30000000000000004, 0]"
army@have invite@us,11,20,"[0, 0, 0.1, 0]"
army@have invite@us,11,29,"[0.5875440658049353, 0, 0, 0]"
estimated one year breakout time@be take course in@killing,12,6,"[0, 0, 0.1, 0]"
estimated one year breakout time@be take course in@killing,12,7,"[0, 0, 0.30000000000000004, 0]"
estimated one year breakout time@be take course in@killing,12,8,"[0, 0, 0.5, 0]"
estimated one year breakout time@be take course in@killing,12,9,"[0, 0, 0.2, 0]"
estimated one year breakout time@be take course in@killing,12,14,"[0, 0, 0.1, 0]"
estimated one year breakout time@be take course in@killing,12,16,"[0, 0, 0.2, 0]"
hundreds@be carry@sunday,13,5,"[0.5875440658049353, 0, 0, 0]"
hundreds@be carry@sunday,13,7,"[1.1750881316098707, 0, 0, 0]"
hundreds@be carry@sunday,13,8,"[0.5875440658049353, 0, 0.30000000000000004, 0]"
hundreds@be carry@sunday,13,9,"[0, 0, 0.4, 0]"
hundreds@be carry@sunday,13,10,"[1.1750881316098707, 0, 0.8999999999999999, 0]"
hundreds@be carry@sunday,13,11,"[1.1750881316098707, 0, 1.6000000000000003, 0]"
hundreds@be carry@sunday,13,12,"[2.3501762632197414, 0, 1.6000000000000003, 0]"
hundreds@be carry@sunday,13,13,"[0, 0, 0.4, 0]"
hundreds@be carry@sunday,13,14,"[0, 0, 0.1, 0]"
hundreds@be carry@sunday,13,18,"[0.5875440658049353, 0, 0.4, 0]"
hundreds@be carry@sunday,13,19,"[0, 0, 0.1, 0]"
hundreds@be carry@sunday,13,20,"[0, 0, 0.1, 0]"
hundreds@be carry@sunday,13,24,"[0, 0, 0.1, 0]"
hundreds@be carry@sunday,13,26,"[0, 0, 0.2, 0]"
hundreds@be carry@sunday,13,27,"[1.1750881316098707, 0, 0, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,5,"[0.5875440658049353, 0, 0, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,6,"[0.5875440658049353, 0, 0.1, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,7,"[16.451233842538198, 0, 1.5000000000000002, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,8,"[4.112808460634547, 0, 4.200000000000001, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,9,"[2.3501762632197414, 0, 6.499999999999993, 6.666666666666667]"
government@have the back of@foreign affairs minister francois philippe champagne,14,10,"[4.700352526439482, 0, 5.699999999999996, 6.666666666666667]"
government@have the back of@foreign affairs minister francois philippe champagne,14,11,"[2.3501762632197414, 0, 2.9000000000000012, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,12,"[3.5252643948296116, 0, 3.4000000000000017, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,13,"[0, 0, 2.600000000000001, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,14,"[0.5875440658049353, 0, 3.1000000000000014, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,15,"[2.3501762632197414, 0, 2.800000000000001, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,16,"[1.762632197414806, 0, 1.4000000000000001, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,17,"[0, 0, 0.30000000000000004, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,18,"[0, 0, 1.6000000000000003, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,20,"[0, 0, 1.7000000000000004, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,21,"[2.3501762632197414, 0, 0.7, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,22,"[0.5875440658049353, 0, 0.30000000000000004, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,23,"[0, 0, 0.30000000000000004, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,24,"[0.5875440658049353, 0, 0.4, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,25,"[0, 0, 0.2, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,26,"[0, 0, 0.8999999999999999, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,27,"[0, 0, 0.4, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,28,"[0, 0, 0.1, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,29,"[1.1750881316098707, 0, 0.30000000000000004, 0]"
government@have the back of@foreign affairs minister francois philippe champagne,14,30,"[0, 0, 0.1, 0]"
group@say@united states,15,5,"[3.5252643948296116, 0, 0.8999999999999999, 0]"
group@say@united states,15,6,"[1.1750881316098707, 0, 0.4, 0]"
group@say@united states,15,7,"[13.513513513513518, 0, 4.699999999999999, 0]"
group@say@united states,15,8,"[12.338425381903646, 0, 8.199999999999987, 0]"
group@say@united states,15,9,"[6.462984723854287, 0, 9.099999999999984, 0]"
group@say@united states,15,10,"[1.762632197414806, 0, 4.300000000000001, 0]"
group@say@united states,15,11,"[1.1750881316098707, 0, 3.700000000000002, 0]"
group@say@united states,15,12,"[2.9377203290246765, 0, 3.600000000000002, 0]"
group@say@united states,15,13,"[1.762632197414806, 0, 2.9000000000000012, 0]"
group@say@united states,15,14,"[1.1750881316098707, 0, 2.400000000000001, 0]"
group@say@united states,15,15,"[0, 0, 0.8999999999999999, 0]"
group@say@united states,15,16,"[0.5875440658049353, 0, 1.4000000000000001, 0]"
group@say@united states,15,17,"[0, 0, 0.2, 0]"
group@say@united states,15,18,"[0, 0, 0.7999999999999999, 0]"
group@say@united states,15,20,"[0.5875440658049353, 0, 0.8999999999999999, 0]"
group@say@united states,15,21,"[0, 0, 0.5, 0]"
group@say@united states,15,22,"[2.9377203290246765, 0, 0.6, 0]"
group@say@united states,15,24,"[0, 0, 0.6, 0]"
group@say@united states,15,26,"[0, 0, 0.30000000000000004, 0]"
group@say@united states,15,27,"[0, 0, 0.6, 0]"
group@say@united states,15,28,"[0, 0, 0.30000000000000004, 0]"
group@say@united states,15,29,"[0.5875440658049353, 0, 0.30000000000000004, 0]"
group@say@united states,15,30,"[0, 0, 0.1, 0]"
group@say@united states,15,31,"[0, 0, 0.1, 0]"
coffin@then move slowly through@streets,16,8,"[0, 0, 0.2, 0]"
coffin@then move slowly through@streets,16,9,"[0, 0, 0.1, 0]"
coffin@then move slowly through@streets,16,11,"[0, 0, 0.2, 0]"
coffin@then move slowly through@streets,16,12,"[0.5875440658049353, 0, 0.2, 0]"
coffin@then move slowly through@streets,16,13,"[0, 0, 0.1, 0]"
coffin@then move slowly through@streets,16,14,"[0, 0, 0.30000000000000004, 0]"
coffin@then move slowly through@streets,16,16,"[0, 0, 0.1, 0]"
attacks@take@middle east,17,6,"[0.5875440658049353, 0, 0.1, 0]"
attacks@take@middle east,17,7,"[2.3501762632197414, 0, 0.7, 0]"
attacks@take@middle east,17,8,"[2.9377203290246765, 0, 0.5, 0]"
attacks@take@middle east,17,9,"[0.5875440658049353, 0, 1.0999999999999999, 0]"
attacks@take@middle east,17,10,"[0, 0, 0.5, 0]"
attacks@take@middle east,17,12,"[0, 0, 0.1, 0]"
attacks@take@middle east,17,13,"[0, 0, 0.30000000000000004, 0]"
attacks@take@middle east,17,14,"[0, 0, 0.2, 0]"
attacks@take@middle east,17,16,"[0, 0, 0.30000000000000004, 0]"
attacks@take@middle east,17,20,"[0, 0, 0.1, 0]"
attacks@take@middle east,17,27,"[0, 0, 0.1, 0]"
attacks@take@middle east,17,28,"[0, 0, 0.1, 0]"
attacks@take@middle east,17,29,"[0, 0, 0.1, 0]"
country@will not observe@limitations,18,5,"[0.5875440658049353, 0, 0.2, 0]"
country@will not observe@limitations,18,7,"[2.9377203290246765, 0, 0.30000000000000004, 0]"
country@will not observe@limitations,18,8,"[1.1750881316098707, 0, 1.2, 0]"
country@will not observe@limitations,18,9,"[3.5252643948296116, 0, 1.8000000000000005, 0]"
country@will not observe@limitations,18,10,"[0.5875440658049353, 0, 0.9999999999999999, 0]"
country@will not observe@limitations,18,11,"[0, 0, 0.5, 0]"
country@will not observe@limitations,18,12,"[0, 0, 1.3, 0]"
country@will not observe@limitations,18,13,"[0, 0, 0.4, 0]"
country@will not observe@limitations,18,14,"[0.5875440658049353, 0, 0.7, 0]"
country@will not observe@limitations,18,15,"[0, 0, 0.4, 0]"
country@will not observe@limitations,18,16,"[0.5875440658049353, 0, 0.6, 0]"
country@will not observe@limitations,18,17,"[0, 0, 0.30000000000000004, 0]"
country@will not observe@limitations,18,18,"[0, 0, 0.6, 0]"
country@will not observe@limitations,18,19,"[0, 0, 0.2, 0]"
country@will not observe@limitations,18,20,"[0, 0, 0.2, 0]"
country@will not observe@limitations,18,21,"[0, 0, 0.1, 0]"
country@will not observe@limitations,18,22,"[0, 0, 0.30000000000000004, 0]"
country@will not observe@limitations,18,24,"[0, 0, 0.30000000000000004, 0]"
country@will not observe@limitations,18,26,"[0, 0, 0.1, 0]"
country@will not observe@limitations,18,27,"[0, 0, 0.1, 0]"
country@will not observe@limitations,18,28,"[0, 0, 0.1, 0]"
country@will not observe@limitations,18,29,"[0.5875440658049353, 0, 0.1, 0]"
mohammad@be carry@donald trump,19,5,"[0.5875440658049353, 0, 0.1, 0]"
mohammad@be carry@donald trump,19,6,"[1.1750881316098707, 0, 0.30000000000000004, 0]"
mohammad@be carry@donald trump,19,7,"[18.213866039953, 0, 6.199999999999994, 0]"
mohammad@be carry@donald trump,19,8,"[7.050528789659222, 0, 6.399999999999993, 0]"
mohammad@be carry@donald trump,19,9,"[7.6380728554641575, 0, 6.399999999999993, 0]"
mohammad@be carry@donald trump,19,10,"[0.5875440658049353, 0, 4.999999999999998, 0]"
mohammad@be carry@donald trump,19,11,"[4.112808460634547, 0, 3.5000000000000018, 0]"
mohammad@be carry@donald trump,19,12,"[4.700352526439482, 0, 3.800000000000002, 0]"
mohammad@be carry@donald trump,19,13,"[1.762632197414806, 0, 4.6, 0]"
mohammad@be carry@donald trump,19,14,"[4.112808460634547, 0, 2.500000000000001, 0]"
mohammad@be carry@donald trump,19,15,"[0.5875440658049353, 0, 0.8999999999999999, 0]"
mohammad@be carry@donald trump,19,16,"[0.5875440658049353, 0, 2.0000000000000004, 0]"
mohammad@be carry@donald trump,19,18,"[0, 0, 0.7, 0]"
mohammad@be carry@donald trump,19,19,"[0, 0, 0.2, 0]"
mohammad@be carry@donald trump,19,20,"[0.5875440658049353, 0, 1.0999999999999999, 0]"
mohammad@be carry@donald trump,19,21,"[0.5875440658049353, 0, 0.4, 0]"
mohammad@be carry@donald trump,19,22,"[1.762632197414806, 0, 1.9000000000000006, 0]"
mohammad@be carry@donald trump,19,23,"[0, 0, 0.1, 0]"
mohammad@be carry@donald trump,19,24,"[0, 0, 0.4, 0]"
mohammad@be carry@donald trump,19,26,"[0.5875440658049353, 0, 0.7999999999999999, 0]"
