name,id,time,event
police@be investigate@assault,4,19,"[0.5, 0, 3.4375, 0]"
police@be investigate@assault,4,20,"[3.5, 0, 5.375, 1.25]"
police@be investigate@assault,4,21,"[3.5, 0, 4.8125, 2.5]"
police@be investigate@assault,4,22,"[1.0, 0, 3.1875, 0]"
police@be investigate@assault,4,23,"[2.0, 0, 4.625, 1.25]"
police@be investigate@assault,4,24,"[6.0, 0, 9.0, 2.5]"
police@be investigate@assault,4,25,"[0.5, 0, 5.625, 2.5]"
police@be investigate@assault,4,26,"[0.5, 0, 1.3125, 0]"
police@be investigate@assault,4,27,"[1.0, 0, 0.25, 0]"
police@be investigate@assault,4,28,"[0.5, 0, 0.6875, 0]"
police@be investigate@assault,4,29,"[0, 0, 0.75, 0]"
police@be investigate@assault,4,30,"[0, 0, 0.375, 0]"
police@be investigate@assault,4,31,"[1.5, 0, 0.1875, 0]"
police@be investigate@assault,4,32,"[0.5, 0, 0.5, 0]"
police@be investigate@assault,4,33,"[0.5, 0, 0.125, 0]"
police@be investigate@assault,4,35,"[0, 0, 0.25, 0]"
police@be investigate@assault,4,38,"[1.0, 0, 0.3125, 0]"
police@be investigate@assault,4,39,"[0.5, 0, 4.0625, 0]"
police@be investigate@assault,4,40,"[0.5, 0, 1.625, 0]"
police@be investigate@assault,4,41,"[0, 0, 0.0625, 0]"
police@be investigate@assault,4,42,"[0, 0, 0.625, 0]"
police@be investigate@assault,4,43,"[0, 0, 0.625, 0]"
police@be investigate@assault,4,44,"[0.5, 0, 0.375, 0]"
police@be investigate@assault,4,45,"[1.5, 0, 0.8125, 0]"
actor@be attack by@2,5,2,"[8.5, 0, 2.5, 0]"
actor@be attack by@2,5,3,"[2.0, 0, 1.875, 0]"
actor@be attack by@2,5,4,"[4.0, 0, 1.3125, 0]"
actor@be attack by@2,5,5,"[0, 0, 0.375, 0]"
actor@be attack by@2,5,6,"[2.0, 0, 0.625, 0]"
actor@be attack by@2,5,8,"[2.0, 0, 1.25, 0]"
actor@be attack by@2,5,9,"[1.0, 0, 0.0625, 0]"
actor@be attack by@2,5,10,"[0, 0, 0.125, 0]"
actor@be attack by@2,5,11,"[0, 0, 0.3125, 0]"
actor@be attack by@2,5,15,"[0, 0, 0.1875, 0]"
actor@be attack by@2,5,16,"[0, 0, 0.25, 0]"
actor@be attack by@2,5,17,"[0, 0, 0.75, 0]"
actor@be attack by@2,5,18,"[0, 0, 1.25, 0]"
actor@be attack by@2,5,19,"[1.0, 0, 0.875, 0]"
actor@be attack by@2,5,20,"[2.0, 0, 2.1875, 0]"
actor@be attack by@2,5,21,"[2.0, 0, 1.375, 0]"
actor@be attack by@2,5,22,"[2.0, 0, 1.0, 0]"
actor@be attack by@2,5,23,"[0.5, 0, 1.6875, 0]"
actor@be attack by@2,5,24,"[3.5, 0, 6.0625, 0]"
actor@be attack by@2,5,25,"[1.5, 0, 4.4375, 0]"
actor@be attack by@2,5,26,"[0, 0, 1.3125, 0]"
actor@be attack by@2,5,27,"[0, 0, 0.4375, 0]"
actor@be attack by@2,5,28,"[0, 0, 0.5625, 0]"
actor@be attack by@2,5,29,"[0, 0, 0.3125, 0]"
actor@be attack by@2,5,30,"[0, 0, 0.0625, 0]"
actor@be attack by@2,5,31,"[0, 0, 0.1875, 0]"
actor@be attack by@2,5,32,"[0, 0, 0.3125, 0]"
actor@be attack by@2,5,34,"[0, 0, 0.0625, 0]"
actor@be attack by@2,5,36,"[0, 0, 0.0625, 0]"
actor@be attack by@2,5,37,"[0, 0, 0.3125, 0]"
actor@be attack by@2,5,38,"[0, 0, 0.0625, 0]"
actor@be attack by@2,5,39,"[0.5, 0, 2.0625, 0]"
actor@be attack by@2,5,40,"[1.0, 0, 1.0, 0]"
actor@be attack by@2,5,41,"[0, 0, 0.0625, 0]"
actor@be attack by@2,5,42,"[0.5, 0, 0.5625, 0]"
actor@be attack by@2,5,43,"[0, 0, 1.0, 0]"
actor@be attack by@2,5,44,"[1.0, 0, 0.375, 0]"
actor@be attack by@2,5,45,"[0, 0, 0.9375, 0]"
gay@have reach out to@fox,6,2,"[3.5, 0, 1.3125, 0]"
gay@have reach out to@fox,6,3,"[1.5, 0, 0.375, 0]"
gay@have reach out to@fox,6,4,"[1.0, 0, 0.1875, 0]"
gay@have reach out to@fox,6,5,"[0, 0, 0.0625, 0]"
gay@have reach out to@fox,6,6,"[1.5, 0, 0.125, 0]"
gay@have reach out to@fox,6,7,"[0.5, 0, 0.0625, 0]"
gay@have reach out to@fox,6,8,"[0, 0, 0.0625, 0]"
gay@have reach out to@fox,6,9,"[0, 0, 0.0625, 0]"
gay@have reach out to@fox,6,11,"[1.0, 0, 0.0625, 0]"
gay@have reach out to@fox,6,15,"[0, 0, 0.0625, 0]"
gay@have reach out to@fox,6,16,"[0, 0, 0.125, 0]"
gay@have reach out to@fox,6,17,"[0, 0, 0.125, 0]"
gay@have reach out to@fox,6,18,"[0, 0, 1.0, 0]"
gay@have reach out to@fox,6,19,"[0, 0, 0.25, 0]"
gay@have reach out to@fox,6,20,"[1.0, 0, 0.75, 0]"
gay@have reach out to@fox,6,21,"[0, 0, 0.25, 0]"
gay@have reach out to@fox,6,22,"[1.0, 0, 0.375, 0]"
gay@have reach out to@fox,6,23,"[0, 0, 0.625, 1.25]"
gay@have reach out to@fox,6,24,"[3.5, 0, 2.1875, 1.25]"
gay@have reach out to@fox,6,25,"[0.5, 0, 1.8125, 0]"
gay@have reach out to@fox,6,26,"[0, 0, 0.1875, 0]"
gay@have reach out to@fox,6,27,"[0, 0, 0.0625, 0]"
gay@have reach out to@fox,6,28,"[0, 0, 0.1875, 0]"
gay@have reach out to@fox,6,30,"[0.5, 0, 0, 0]"
gay@have reach out to@fox,6,32,"[0.5, 0, 0.3125, 0]"
gay@have reach out to@fox,6,33,"[0.5, 0, 0, 0]"
gay@have reach out to@fox,6,39,"[0, 0, 0.125, 0]"
gay@have reach out to@fox,6,40,"[0.5, 0, 0.1875, 0]"
gay@have reach out to@fox,6,41,"[0, 0, 0.0625, 0]"
gay@have reach out to@fox,6,42,"[0.5, 0, 0.0625, 0]"
gay@have reach out to@fox,6,43,"[0, 0, 0.375, 0]"
gay@have reach out to@fox,6,45,"[0, 0, 0.0625, 0]"
statement@be@way,7,2,"[0, 0, 0.0625, 0]"
statement@be@way,7,3,"[0.5, 0, 0.375, 0]"
statement@be@way,7,4,"[1.5, 0, 0.25, 0]"
statement@be@way,7,5,"[1.5, 0, 0.125, 0]"
statement@be@way,7,6,"[0, 0, 0.0625, 0]"
statement@be@way,7,7,"[0, 0, 0.0625, 0]"
statement@be@way,7,8,"[0, 0, 0.125, 0]"
statement@be@way,7,9,"[1.0, 0, 0.0625, 0]"
statement@be@way,7,16,"[1.0, 0, 0.125, 0]"
statement@be@way,7,17,"[0, 0, 0.0625, 0]"
statement@be@way,7,18,"[0, 0, 0.3125, 0]"
statement@be@way,7,19,"[0, 0, 0.4375, 0]"
statement@be@way,7,20,"[0.5, 0, 0.4375, 0]"
statement@be@way,7,21,"[1.0, 0, 0.125, 0]"
statement@be@way,7,22,"[1.5, 0, 0.3125, 0]"
statement@be@way,7,23,"[1.5, 0, 0.6875, 0]"
statement@be@way,7,24,"[0.5, 0, 1.1875, 0]"
statement@be@way,7,25,"[1.0, 0, 1.5, 1.25]"
statement@be@way,7,26,"[0.5, 0, 0.1875, 0]"
statement@be@way,7,27,"[0, 0, 0.125, 1.25]"
statement@be@way,7,28,"[0, 0, 0.125, 0]"
statement@be@way,7,31,"[0, 0, 0.125, 0]"
statement@be@way,7,32,"[0, 0, 0.125, 1.25]"
statement@be@way,7,36,"[0, 0, 0.125, 1.25]"
statement@be@way,7,39,"[0, 0, 0.25, 0]"
statement@be@way,7,40,"[0, 0, 0.125, 0]"
statement@be@way,7,42,"[0, 0, 0.0625, 0]"
statement@be@way,7,44,"[0.5, 0, 0.0625, 0]"
statement@be@way,7,45,"[0.5, 0, 0, 0]"
thandie newton@be some of@others,8,2,"[2.0, 0, 0.125, 0]"
thandie newton@be some of@others,8,6,"[0.5, 0, 0, 0]"
thandie newton@be some of@others,8,9,"[1.0, 0, 0, 0]"
thandie newton@be some of@others,8,18,"[0, 0, 0.0625, 0]"
thandie newton@be some of@others,8,19,"[0.5, 0, 0, 0]"
thandie newton@be some of@others,8,21,"[1.0, 0, 0, 0]"
thandie newton@be some of@others,8,22,"[0, 0, 0.0625, 0]"
thandie newton@be some of@others,8,24,"[0, 0, 0.1875, 0]"
thandie newton@be some of@others,8,25,"[0, 0, 0.0625, 0]"
thandie newton@be some of@others,8,26,"[0, 0, 0.125, 0]"
thandie newton@be some of@others,8,27,"[0, 0, 0.0625, 0]"
thandie newton@be some of@others,8,32,"[0.5, 0, 0, 0]"
thandie newton@be some of@others,8,35,"[0, 0, 0.0625, 0]"
thandie newton@be some of@others,8,36,"[0, 0, 0.0625, 0]"
thandie newton@be some of@others,8,38,"[0.5, 0, 0.1875, 0]"
thandie newton@be some of@others,8,39,"[0, 0, 0.1875, 0]"
thandie newton@be some of@others,8,44,"[0, 0, 0.25, 0]"
womanising bum@be charge with@new york,9,2,"[1.5, 0, 0, 0]"
womanising bum@be charge with@new york,9,3,"[0, 0, 0.3125, 0]"
womanising bum@be charge with@new york,9,4,"[0.5, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,5,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,7,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,8,"[0, 0, 0.1875, 0]"
womanising bum@be charge with@new york,9,9,"[1.0, 0, 0, 0]"
womanising bum@be charge with@new york,9,11,"[1.0, 0, 0, 0]"
womanising bum@be charge with@new york,9,15,"[0, 0, 0.125, 0]"
womanising bum@be charge with@new york,9,16,"[0, 43.47826086956522, 0, 0]"
womanising bum@be charge with@new york,9,19,"[0.5, 0, 0, 0]"
womanising bum@be charge with@new york,9,20,"[0.5, 0, 0.125, 0]"
womanising bum@be charge with@new york,9,21,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,22,"[1.0, 0, 0.25, 0]"
womanising bum@be charge with@new york,9,23,"[1.0, 0, 0.125, 0]"
womanising bum@be charge with@new york,9,24,"[4.0, 0, 0.25, 0]"
womanising bum@be charge with@new york,9,25,"[0, 0, 0.3125, 0]"
womanising bum@be charge with@new york,9,27,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,30,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,32,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,39,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,40,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,42,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,44,"[0, 0, 0.0625, 0]"
womanising bum@be charge with@new york,9,45,"[0, 0, 0.125, 0]"
jussie smollett@be find to have@fractured rib,10,2,"[26.5, 0, 6.875, 0]"
jussie smollett@be find to have@fractured rib,10,3,"[11.5, 0, 8.1875, 0]"
jussie smollett@be find to have@fractured rib,10,4,"[11.0, 0, 5.8125, 0]"
jussie smollett@be find to have@fractured rib,10,5,"[5.5, 0, 2.8125, 0]"
jussie smollett@be find to have@fractured rib,10,6,"[13.0, 0, 3.6875, 0]"
jussie smollett@be find to have@fractured rib,10,7,"[3.0, 0, 1.4375, 0]"
jussie smollett@be find to have@fractured rib,10,8,"[5.5, 0, 2.875, 0]"
jussie smollett@be find to have@fractured rib,10,9,"[0, 0, 0.8125, 0]"
jussie smollett@be find to have@fractured rib,10,10,"[0, 0, 0.0625, 0]"
jussie smollett@be find to have@fractured rib,10,11,"[1.0, 0, 0.875, 0]"
jussie smollett@be find to have@fractured rib,10,12,"[0, 0, 0.25, 0]"
jussie smollett@be find to have@fractured rib,10,14,"[0, 0, 0.125, 0]"
jussie smollett@be find to have@fractured rib,10,15,"[1.0, 0, 0.875, 0]"
jussie smollett@be find to have@fractured rib,10,16,"[1.5, 0, 2.5, 0]"
jussie smollett@be find to have@fractured rib,10,17,"[4.5, 0, 4.5, 0]"
jussie smollett@be find to have@fractured rib,10,18,"[5.0, 0, 6.4375, 0]"
jussie smollett@be find to have@fractured rib,10,19,"[2.0, 0, 3.375, 0]"
jussie smollett@be find to have@fractured rib,10,20,"[8.5, 0, 8.9375, 0]"
jussie smollett@be find to have@fractured rib,10,21,"[5.5, 0, 7.25, 0]"
jussie smollett@be find to have@fractured rib,10,22,"[6.0, 0, 6.375, 0]"
jussie smollett@be find to have@fractured rib,10,23,"[7.5, 0, 9.3125, 0]"
jussie smollett@be find to have@fractured rib,10,24,"[22.5, 0, 22.8125, 0]"
jussie smollett@be find to have@fractured rib,10,25,"[12.5, 0, 18.625, 0]"
jussie smollett@be find to have@fractured rib,10,26,"[4.0, 0, 5.9375, 0]"
jussie smollett@be find to have@fractured rib,10,27,"[0, 0, 2.5625, 0]"
jussie smollett@be find to have@fractured rib,10,28,"[0.5, 0, 3.8125, 0]"
jussie smollett@be find to have@fractured rib,10,29,"[1.5, 0, 1.6875, 0]"
jussie smollett@be find to have@fractured rib,10,30,"[1.0, 0, 1.4375, 0]"
jussie smollett@be find to have@fractured rib,10,31,"[1.0, 0, 1.9375, 0]"
jussie smollett@be find to have@fractured rib,10,32,"[0, 0, 2.25, 0]"
jussie smollett@be find to have@fractured rib,10,33,"[0, 0, 0.375, 0]"
jussie smollett@be find to have@fractured rib,10,34,"[0, 0, 0.125, 0]"
jussie smollett@be find to have@fractured rib,10,35,"[0.5, 0, 0.0625, 0]"
jussie smollett@be find to have@fractured rib,10,36,"[1.0, 0, 0.5625, 0]"
jussie smollett@be find to have@fractured rib,10,37,"[0.5, 0, 0.375, 0]"
jussie smollett@be find to have@fractured rib,10,38,"[1.0, 0, 0.6875, 0]"
jussie smollett@be find to have@fractured rib,10,39,"[2.5, 0, 7.8125, 0]"
jussie smollett@be find to have@fractured rib,10,40,"[2.5, 0, 6.0, 0]"
jussie smollett@be find to have@fractured rib,10,41,"[0, 0, 0.5, 0]"
jussie smollett@be find to have@fractured rib,10,42,"[0, 0, 3.0, 0]"
jussie smollett@be find to have@fractured rib,10,43,"[1.0, 0, 4.625, 0]"
jussie smollett@be find to have@fractured rib,10,44,"[0.5, 0, 1.6875, 0]"
jussie smollett@be find to have@fractured rib,10,45,"[0, 0, 3.5625, 0]"
jussie smollett@pour@actor,11,2,"[34.5, 0, 8.6875, 5.0]"
jussie smollett@pour@actor,11,3,"[13.5, 0, 9.75, 2.5]"
jussie smollett@pour@actor,11,4,"[15.0, 0, 7.0625, 0]"
jussie smollett@pour@actor,11,5,"[5.5, 0, 2.9375, 2.5]"
jussie smollett@pour@actor,11,6,"[15.0, 0, 4.125, 1.25]"
jussie smollett@pour@actor,11,7,"[3.0, 0, 1.4375, 0]"
jussie smollett@pour@actor,11,8,"[7.0, 0, 3.75, 2.5]"
jussie smollett@pour@actor,11,9,"[0.5, 0, 0.875, 0]"
jussie smollett@pour@actor,11,10,"[0, 0, 0.0625, 0]"
jussie smollett@pour@actor,11,11,"[1.0, 0, 1.1875, 0]"
jussie smollett@pour@actor,11,12,"[0, 0, 0.25, 0]"
jussie smollett@pour@actor,11,14,"[0, 0, 0.125, 0]"
jussie smollett@pour@actor,11,15,"[1.0, 0, 0.9375, 0]"
jussie smollett@pour@actor,11,16,"[1.5, 0, 2.5, 2.5]"
jussie smollett@pour@actor,11,17,"[4.5, 0, 5.1875, 0]"
jussie smollett@pour@actor,11,18,"[5.0, 0, 7.25, 2.5]"
jussie smollett@pour@actor,11,19,"[3.0, 0, 4.1875, 0]"
jussie smollett@pour@actor,11,20,"[10.5, 0, 10.4375, 5.0]"
jussie smollett@pour@actor,11,21,"[7.5, 0, 8.25, 2.5]"
jussie smollett@pour@actor,11,22,"[8.0, 0, 7.125, 2.5]"
jussie smollett@pour@actor,11,23,"[8.0, 0, 10.75, 2.5]"
jussie smollett@pour@actor,11,24,"[26.0, 0, 27.625, 10.0]"
jussie smollett@pour@actor,11,25,"[13.5, 0, 22.0625, 8.75]"
jussie smollett@pour@actor,11,26,"[4.0, 0, 6.8125, 2.5]"
jussie smollett@pour@actor,11,27,"[0, 0, 3.0, 0]"
jussie smollett@pour@actor,11,28,"[0.5, 0, 3.9375, 3.75]"
jussie smollett@pour@actor,11,29,"[1.5, 0, 1.875, 1.25]"
jussie smollett@pour@actor,11,30,"[1.0, 0, 1.5, 0]"
jussie smollett@pour@actor,11,31,"[1.0, 0, 2.0, 1.25]"
jussie smollett@pour@actor,11,32,"[0, 0, 2.5625, 0]"
jussie smollett@pour@actor,11,33,"[0, 0, 0.375, 0]"
jussie smollett@pour@actor,11,34,"[0, 0, 0.1875, 0]"
jussie smollett@pour@actor,11,35,"[0.5, 0, 0.0625, 0]"
jussie smollett@pour@actor,11,36,"[1.0, 0, 0.5, 1.25]"
jussie smollett@pour@actor,11,37,"[0.5, 0, 0.6875, 0]"
jussie smollett@pour@actor,11,38,"[1.0, 0, 0.6875, 0]"
jussie smollett@pour@actor,11,39,"[3.0, 43.47826086956522, 9.25, 1.25]"
jussie smollett@pour@actor,11,40,"[3.5, 0, 6.875, 1.25]"
jussie smollett@pour@actor,11,41,"[0, 0, 0.5625, 0]"
jussie smollett@pour@actor,11,42,"[0.5, 0, 3.4375, 1.25]"
jussie smollett@pour@actor,11,43,"[1.0, 0, 5.375, 2.5]"
jussie smollett@pour@actor,11,44,"[1.5, 0, 2.0625, 0]"
jussie smollett@pour@actor,11,45,"[0, 0, 4.375, 1.25]"
sharpton@have@support,12,2,"[0.5, 0, 0.125, 0]"
sharpton@have@support,12,3,"[0.5, 0, 0.1875, 0]"
sharpton@have@support,12,4,"[0, 0, 0.4375, 0]"
sharpton@have@support,12,18,"[0, 0, 0.0625, 0]"
sharpton@have@support,12,19,"[0, 0, 0.0625, 0]"
sharpton@have@support,12,20,"[0, 0, 0.0625, 0]"
sharpton@have@support,12,21,"[0, 0, 0.0625, 0]"
sharpton@have@support,12,22,"[0.5, 0, 0.0625, 0]"
sharpton@have@support,12,23,"[0, 0, 0.0625, 0]"
sharpton@have@support,12,24,"[0.5, 0, 0.3125, 0]"
sharpton@have@support,12,25,"[0, 0, 0.0625, 0]"
sharpton@have@support,12,26,"[0, 0, 0.125, 0]"
sharpton@have@support,12,27,"[0, 0, 0.0625, 0]"
sharpton@have@support,12,31,"[0, 0, 0.125, 0]"
sharpton@have@support,12,34,"[0, 0, 0.0625, 0]"
sharpton@have@support,12,38,"[0, 0, 0.1875, 0]"
bbc@sprinkle with@famous faces,13,3,"[0.5, 0, 0, 0]"
bbc@sprinkle with@famous faces,13,16,"[0, 43.47826086956522, 0, 0]"
jussie smollett@be release from@northwestern memorial hospital,14,2,"[27.0, 0, 6.9375, 3.75]"
jussie smollett@be release from@northwestern memorial hospital,14,3,"[12.5, 0, 8.25, 2.5]"
jussie smollett@be release from@northwestern memorial hospital,14,4,"[11.0, 0, 5.75, 1.25]"
